ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,OrderQuantity,SalesAmount
541,20220708,20220720,20220715,12610,1,98,SO61762,1,28.99
530,20220708,20220720,20220715,12610,1,98,SO61762,1,4.99
231,20220708,20220720,20220715,12610,1,98,SO61762,1,49.99
225,20220708,20220720,20220715,12610,1,98,SO61762,1,8.99
530,20220708,20220720,20220715,16563,1,98,SO61763,1,4.99
214,20220708,20220720,20220715,16563,1,98,SO61763,1,34.99
225,20220708,20220720,20220715,16563,1,98,SO61763,1,8.99
541,20220708,20220720,20220715,27135,1,100,SO61764,1,28.99
530,20220708,20220720,20220715,27135,1,100,SO61764,1,4.99
225,20220708,20220720,20220715,27135,1,100,SO61764,1,8.99
528,20220708,20220720,20220715,15376,1,19,SO61765,1,4.99
537,20220708,20220720,20220715,15376,1,19,SO61765,1,35
480,20220708,20220720,20220715,15376,1,19,SO61765,1,2.29
357,20220708,20220720,20220715,14599,1,100,SO61766,1,2319.99
214,20220708,20220720,20220715,14599,1,100,SO61766,1,34.99
355,20220708,20220720,20220715,12179,1,100,SO61767,1,2319.99
478,20220708,20220720,20220715,12179,1,100,SO61767,1,9.99
477,20220708,20220720,20220715,12179,1,100,SO61767,1,4.99
353,20220708,20220720,20220715,14657,1,100,SO61768,1,2319.99
485,20220708,20220720,20220715,14657,1,100,SO61768,1,21.98
217,20220708,20220720,20220715,14657,1,100,SO61768,1,34.99
357,20220708,20220720,20220715,12108,1,100,SO61769,1,2319.99
537,20220708,20220720,20220715,12108,1,100,SO61769,1,35
528,20220708,20220720,20220715,12108,1,100,SO61769,1,4.99
484,20220708,20220720,20220715,12108,1,100,SO61769,1,7.95
359,20220708,20220720,20220715,12903,1,19,SO61770,1,2294.99
537,20220708,20220720,20220715,12903,1,19,SO61770,1,35
480,20220708,20220720,20220715,12903,1,19,SO61770,1,2.29
353,20220708,20220720,20220715,14452,1,100,SO61771,1,2319.99
485,20220708,20220720,20220715,14452,1,100,SO61771,1,21.98
217,20220708,20220720,20220715,14452,1,100,SO61771,1,34.99
581,20220708,20220720,20220715,23436,1,6,SO61772,1,1700.99
477,20220708,20220720,20220715,23436,1,6,SO61772,1,4.99
479,20220708,20220720,20220715,23436,1,6,SO61772,1,8.99
489,20220708,20220720,20220715,23436,1,6,SO61772,1,53.99
380,20220708,20220720,20220715,20448,1,6,SO61773,1,2443.35
479,20220708,20220720,20220715,20448,1,6,SO61773,1,8.99
477,20220708,20220720,20220715,20448,1,6,SO61773,1,4.99
225,20220708,20220720,20220715,20448,1,6,SO61773,1,8.99
359,20220708,20220720,20220715,13132,1,6,SO61774,1,2294.99
528,20220708,20220720,20220715,13132,1,6,SO61774,1,4.99
537,20220708,20220720,20220715,13132,1,6,SO61774,1,35
214,20220708,20220720,20220715,13132,1,6,SO61774,1,34.99
578,20220708,20220720,20220715,25865,1,100,SO61775,1,1214.85
490,20220708,20220720,20220715,25865,1,100,SO61775,1,53.99
574,20220708,20220720,20220715,26055,1,100,SO61776,1,2384.07
605,20220708,20220720,20220715,23238,1,100,SO61777,1,539.99
479,20220708,20220720,20220715,23238,1,100,SO61777,1,8.99
477,20220708,20220720,20220715,23238,1,100,SO61777,1,4.99
471,20220708,20220720,20220715,23238,1,100,SO61777,1,63.5
584,20220708,20220720,20220715,26040,1,19,SO61778,1,539.99
217,20220708,20220720,20220715,26040,1,19,SO61778,1,34.99
604,20220708,20220720,20220715,22784,1,100,SO61779,1,539.99
463,20220708,20220720,20220715,22784,1,100,SO61779,1,24.49
390,20220708,20220720,20220715,20422,1,100,SO61780,1,1120.49
479,20220708,20220720,20220715,20422,1,100,SO61780,1,8.99
477,20220708,20220720,20220715,20422,1,100,SO61780,1,4.99
561,20220708,20220720,20220715,11899,1,6,SO61781,1,2384.07
214,20220708,20220720,20220715,11899,1,6,SO61781,1,34.99
605,20220708,20220720,20220715,28352,1,6,SO61782,1,539.99
477,20220708,20220720,20220715,28352,1,6,SO61782,1,4.99
479,20220708,20220720,20220715,28352,1,6,SO61782,1,8.99
225,20220708,20220720,20220715,28352,1,6,SO61782,1,8.99
535,20220709,20220721,20220716,13954,1,6,SO61783,1,24.99
536,20220709,20220721,20220716,18715,1,6,SO61784,1,29.99
528,20220709,20220721,20220716,18715,1,6,SO61784,1,4.99
217,20220709,20220721,20220716,18715,1,6,SO61784,1,34.99
536,20220709,20220721,20220716,16165,1,6,SO61785,1,29.99
528,20220709,20220721,20220716,16165,1,6,SO61785,1,4.99
480,20220709,20220721,20220716,16165,1,6,SO61785,1,2.29
484,20220709,20220721,20220716,16165,1,6,SO61785,1,7.95
476,20220709,20220721,20220716,27363,1,6,SO61786,1,69.99
225,20220709,20220721,20220716,27363,1,6,SO61786,1,8.99
491,20220709,20220721,20220716,27363,1,6,SO61786,1,53.99
228,20220709,20220721,20220716,17077,1,6,SO61787,1,49.99
529,20220709,20220721,20220716,26558,1,6,SO61788,1,3.99
480,20220709,20220721,20220716,26558,1,6,SO61788,1,2.29
483,20220709,20220721,20220716,17501,1,6,SO61789,1,120
540,20220709,20220721,20220716,16681,1,6,SO61790,1,32.6
529,20220709,20220721,20220716,16681,1,6,SO61790,1,3.99
540,20220709,20220721,20220716,18305,1,6,SO61791,1,32.6
529,20220709,20220721,20220716,18305,1,6,SO61791,1,3.99
580,20220709,20220721,20220716,25462,1,100,SO61792,1,1700.99
529,20220709,20220721,20220716,25462,1,100,SO61792,1,3.99
539,20220709,20220721,20220716,25462,1,100,SO61792,1,24.99
214,20220709,20220721,20220716,25462,1,100,SO61792,1,34.99
587,20220709,20220721,20220716,21540,1,98,SO61793,1,769.49
228,20220709,20220721,20220716,21540,1,98,SO61793,1,49.99
357,20220709,20220721,20220716,15080,2,100,SO61794,1,2319.99
357,20220709,20220721,20220716,15926,1,100,SO61795,1,2319.99
478,20220709,20220721,20220716,15926,1,100,SO61795,1,9.99
477,20220709,20220721,20220716,15926,1,100,SO61795,1,4.99
214,20220709,20220721,20220716,15926,1,100,SO61795,1,34.99
359,20220709,20220721,20220716,15116,1,100,SO61796,1,2294.99
485,20220709,20220721,20220716,15116,1,100,SO61796,1,21.98
463,20220709,20220721,20220716,15116,1,100,SO61796,1,24.49
491,20220709,20220721,20220716,29327,1,19,SO61797,1,53.99
529,20220709,20220721,20220716,29160,1,100,SO61798,1,3.99
484,20220709,20220721,20220716,29160,1,100,SO61798,1,7.95
529,20220709,20220721,20220716,29234,1,100,SO61799,1,3.99
539,20220709,20220721,20220716,29234,1,100,SO61799,1,24.99
528,20220709,20220721,20220716,11330,1,19,SO61800,1,4.99
535,20220709,20220721,20220716,11330,1,19,SO61800,1,24.99
237,20220709,20220721,20220716,11330,2,19,SO61800,1,49.99
528,20220709,20220721,20220716,12959,1,19,SO61801,1,4.99
536,20220709,20220721,20220716,12959,1,19,SO61801,1,29.99
536,20220709,20220721,20220716,22731,1,100,SO61802,1,29.99
528,20220709,20220721,20220716,22731,1,100,SO61802,1,4.99
214,20220709,20220721,20220716,22731,1,100,SO61802,1,34.99
536,20220709,20220721,20220716,18644,1,19,SO61803,1,29.99
528,20220709,20220721,20220716,18644,1,19,SO61803,1,4.99
536,20220709,20220721,20220716,23475,1,100,SO61804,1,29.99
528,20220709,20220721,20220716,23475,1,100,SO61804,1,4.99
485,20220709,20220721,20220716,23475,1,100,SO61804,1,21.98
478,20220709,20220721,20220716,23475,1,100,SO61804,1,9.99
487,20220709,20220721,20220716,23475,1,100,SO61804,1,54.99
474,20220709,20220721,20220716,28021,1,19,SO61805,1,69.99
225,20220709,20220721,20220716,28021,1,19,SO61805,1,8.99
475,20220709,20220721,20220716,19688,1,100,SO61806,1,69.99
237,20220709,20220721,20220716,19688,1,100,SO61806,1,49.99
477,20220709,20220721,20220716,17696,1,100,SO61807,1,4.99
222,20220709,20220721,20220716,17696,1,100,SO61807,1,34.99
477,20220709,20220721,20220716,17532,1,100,SO61808,1,4.99
477,20220709,20220721,20220716,19208,1,100,SO61809,1,4.99
214,20220709,20220721,20220716,19208,1,100,SO61809,1,34.99
234,20220709,20220721,20220716,19208,1,100,SO61809,1,49.99
481,20220709,20220721,20220716,19208,1,100,SO61809,1,8.99
474,20220709,20220721,20220716,18753,1,100,SO61810,1,69.99
491,20220709,20220721,20220716,18753,1,100,SO61810,1,53.99
475,20220709,20220721,20220716,18504,1,100,SO61811,1,69.99
225,20220709,20220721,20220716,18504,1,100,SO61811,1,8.99
231,20220709,20220721,20220716,18504,1,100,SO61811,1,49.99
528,20220709,20220721,20220716,23253,1,19,SO61812,1,4.99
222,20220709,20220721,20220716,23253,1,19,SO61812,1,34.99
528,20220709,20220721,20220716,15375,1,100,SO61813,1,4.99
487,20220709,20220721,20220716,15375,1,100,SO61813,1,54.99
484,20220709,20220721,20220716,15375,1,100,SO61813,1,7.95
528,20220709,20220721,20220716,15011,1,100,SO61814,1,4.99
214,20220709,20220721,20220716,15011,1,100,SO61814,1,34.99
237,20220709,20220721,20220716,15011,1,100,SO61814,1,49.99
528,20220709,20220721,20220716,20746,1,19,SO61815,1,4.99
237,20220709,20220721,20220716,20746,1,19,SO61815,1,49.99
528,20220709,20220721,20220716,16542,1,98,SO61816,1,4.99
217,20220709,20220721,20220716,16542,1,98,SO61816,1,34.99
529,20220709,20220721,20220716,28398,1,100,SO61817,1,3.99
540,20220709,20220721,20220716,28398,1,100,SO61817,1,32.6
214,20220709,20220721,20220716,28398,1,100,SO61817,1,34.99
528,20220709,20220721,20220716,20565,1,98,SO61818,1,4.99
535,20220709,20220721,20220716,20565,1,98,SO61818,1,24.99
214,20220709,20220721,20220716,20565,1,98,SO61818,1,34.99
477,20220709,20220721,20220716,23935,1,98,SO61819,1,4.99
536,20220709,20220721,20220716,20798,1,100,SO61820,1,29.99
528,20220709,20220721,20220716,20798,1,100,SO61820,1,4.99
217,20220709,20220721,20220716,20798,1,100,SO61820,1,34.99
488,20220709,20220721,20220716,20798,1,100,SO61820,1,53.99
529,20220709,20220721,20220716,26416,1,98,SO61821,1,3.99
222,20220709,20220721,20220716,26416,1,98,SO61821,1,34.99
231,20220709,20220721,20220716,26416,1,98,SO61821,1,49.99
477,20220709,20220721,20220716,22588,1,98,SO61822,1,4.99
225,20220709,20220721,20220716,22588,1,98,SO61822,1,8.99
214,20220709,20220721,20220716,22588,1,98,SO61822,1,34.99
529,20220709,20220721,20220716,20795,1,100,SO61823,1,3.99
541,20220709,20220721,20220716,28687,1,100,SO61824,1,28.99
477,20220709,20220721,20220716,11581,1,100,SO61825,1,4.99
491,20220709,20220721,20220716,11581,1,100,SO61825,1,53.99
225,20220709,20220721,20220716,11581,1,100,SO61825,1,8.99
538,20220709,20220721,20220716,27843,1,100,SO61826,1,21.49
529,20220709,20220721,20220716,27843,1,100,SO61826,1,3.99
480,20220709,20220721,20220716,27843,1,100,SO61826,1,2.29
530,20220709,20220721,20220716,27834,1,100,SO61827,1,4.99
225,20220709,20220721,20220716,27834,1,100,SO61827,1,8.99
530,20220709,20220721,20220716,26226,1,100,SO61828,1,4.99
530,20220709,20220721,20220716,16935,1,98,SO61829,1,4.99
231,20220709,20220721,20220716,16935,1,98,SO61829,1,49.99
537,20220709,20220721,20220716,11309,1,100,SO61830,1,35
528,20220709,20220721,20220716,11309,1,100,SO61830,1,4.99
537,20220709,20220721,20220716,12183,1,19,SO61831,1,35
528,20220709,20220721,20220716,12183,1,19,SO61831,1,4.99
472,20220709,20220721,20220716,12183,1,19,SO61831,1,63.5
537,20220709,20220721,20220716,13289,1,19,SO61832,1,35
480,20220709,20220721,20220716,13289,1,19,SO61832,1,2.29
214,20220709,20220721,20220716,12238,1,100,SO61833,1,34.99
589,20220709,20220721,20220716,14591,1,100,SO61834,1,769.49
536,20220709,20220721,20220716,14591,1,100,SO61834,1,29.99
480,20220709,20220721,20220716,14591,1,100,SO61834,1,2.29
590,20220709,20220721,20220716,14577,1,100,SO61835,1,769.49
536,20220709,20220721,20220716,14577,1,100,SO61835,1,29.99
528,20220709,20220721,20220716,14577,1,100,SO61835,1,4.99
480,20220709,20220721,20220716,14577,1,100,SO61835,1,2.29
594,20220709,20220721,20220716,19730,1,100,SO61836,1,564.99
478,20220709,20220721,20220716,19730,1,100,SO61836,1,9.99
477,20220709,20220721,20220716,19730,1,100,SO61836,1,4.99
467,20220709,20220721,20220716,19730,1,100,SO61836,1,24.49
214,20220709,20220721,20220716,19730,1,100,SO61836,1,34.99
361,20220709,20220721,20220716,12198,1,100,SO61837,1,2294.99
485,20220709,20220721,20220716,12198,1,100,SO61837,1,21.98
478,20220709,20220721,20220716,12198,1,100,SO61837,1,9.99
477,20220709,20220721,20220716,12198,1,100,SO61837,1,4.99
214,20220709,20220721,20220716,12198,1,100,SO61837,1,34.99
463,20220709,20220721,20220716,12198,1,100,SO61837,1,24.49
357,20220709,20220721,20220716,14498,1,100,SO61838,1,2319.99
478,20220709,20220721,20220716,14498,1,100,SO61838,1,9.99
477,20220709,20220721,20220716,14498,1,100,SO61838,1,4.99
231,20220709,20220721,20220716,14498,1,100,SO61838,1,49.99
225,20220709,20220721,20220716,14498,1,100,SO61838,1,8.99
585,20220709,20220721,20220716,17767,1,100,SO61839,1,742.35
541,20220709,20220721,20220716,17767,1,100,SO61839,1,28.99
572,20220709,20220721,20220716,28499,2,100,SO61840,1,742.35
541,20220709,20220721,20220716,28499,1,100,SO61840,1,28.99
530,20220709,20220721,20220716,28499,1,100,SO61840,1,4.99
480,20220709,20220721,20220716,28499,2,100,SO61840,1,2.29
580,20220709,20220721,20220716,23429,1,6,SO61841,1,1700.99
491,20220709,20220721,20220716,23429,1,6,SO61841,1,53.99
361,20220709,20220721,20220716,13626,1,6,SO61842,1,2294.99
485,20220709,20220721,20220716,13626,1,6,SO61842,1,21.98
478,20220709,20220721,20220716,13626,1,6,SO61842,1,9.99
477,20220709,20220721,20220716,13626,1,6,SO61842,1,4.99
487,20220709,20220721,20220716,13626,1,6,SO61842,1,54.99
577,20220709,20220721,20220716,28662,2,100,SO61843,1,1214.85
541,20220709,20220721,20220716,28662,1,100,SO61843,1,28.99
530,20220709,20220721,20220716,28662,1,100,SO61843,1,4.99
564,20220709,20220721,20220716,26075,1,100,SO61844,1,2384.07
225,20220709,20220721,20220716,26075,1,100,SO61844,1,8.99
575,20220709,20220721,20220716,13345,1,19,SO61845,1,2384.07
530,20220709,20220721,20220716,13345,1,19,SO61845,1,4.99
541,20220709,20220721,20220716,13345,1,19,SO61845,1,28.99
463,20220709,20220721,20220716,13345,1,19,SO61845,1,24.49
575,20220709,20220721,20220716,26061,1,100,SO61846,1,2384.07
491,20220709,20220721,20220716,26061,1,100,SO61846,1,53.99
574,20220709,20220721,20220716,25973,1,100,SO61847,1,2384.07
479,20220709,20220721,20220716,25973,1,100,SO61847,1,8.99
564,20220709,20220721,20220716,25980,1,100,SO61848,1,2384.07
222,20220709,20220721,20220716,25980,1,100,SO61848,1,34.99
584,20220709,20220721,20220716,26202,1,19,SO61849,1,539.99
538,20220709,20220721,20220716,26202,1,19,SO61849,1,21.49
529,20220709,20220721,20220716,26202,1,19,SO61849,1,3.99
480,20220709,20220721,20220716,26202,1,19,SO61849,1,2.29
605,20220709,20220721,20220716,22717,1,100,SO61850,1,539.99
214,20220709,20220721,20220716,22717,1,100,SO61850,1,34.99
384,20220709,20220721,20220716,19874,2,19,SO61851,1,1120.49
477,20220709,20220721,20220716,19874,1,19,SO61851,1,4.99
479,20220709,20220721,20220716,19874,1,19,SO61851,1,8.99
222,20220709,20220721,20220716,19874,1,19,SO61851,1,34.99
580,20220709,20220721,20220716,17559,1,100,SO61852,1,1700.99
479,20220709,20220721,20220716,17559,1,100,SO61852,1,8.99
477,20220709,20220721,20220716,17559,1,100,SO61852,1,4.99
217,20220709,20220721,20220716,17559,1,100,SO61852,1,34.99
382,20220709,20220721,20220716,20175,1,100,SO61853,1,1120.49
222,20220709,20220721,20220716,20175,1,100,SO61853,1,34.99
231,20220709,20220721,20220716,20175,1,100,SO61853,1,49.99
225,20220709,20220721,20220716,20175,1,100,SO61853,1,8.99
575,20220709,20220721,20220716,28549,1,98,SO61854,1,2384.07
541,20220709,20220721,20220716,28549,1,98,SO61854,1,28.99
530,20220709,20220721,20220716,28549,1,98,SO61854,1,4.99
564,20220709,20220721,20220716,11759,1,6,SO61855,1,2384.07
477,20220710,20220722,20220717,11118,1,6,SO61856,1,4.99
478,20220710,20220722,20220717,11118,1,6,SO61856,1,9.99
487,20220710,20220722,20220717,11118,1,6,SO61856,1,54.99
484,20220710,20220722,20220717,11118,1,6,SO61856,1,7.95
217,20220710,20220722,20220717,15783,1,6,SO61857,1,34.99
488,20220710,20220722,20220717,14517,1,6,SO61858,1,53.99
581,20220710,20220722,20220717,15920,1,100,SO61859,1,1700.99
222,20220710,20220722,20220717,15920,1,100,SO61859,1,34.99
581,20220710,20220722,20220717,22302,1,98,SO61860,1,1700.99
489,20220710,20220722,20220717,22302,1,98,SO61860,1,53.99
225,20220710,20220722,20220717,22302,1,98,SO61860,1,8.99
374,20220710,20220722,20220717,20825,2,98,SO61861,1,2443.35
355,20220710,20220722,20220717,12270,1,100,SO61862,1,2319.99
485,20220710,20220722,20220717,12270,1,100,SO61862,1,21.98
471,20220710,20220722,20220717,12270,1,100,SO61862,1,63.5
234,20220710,20220722,20220717,11846,1,100,SO61863,1,49.99
539,20220710,20220722,20220717,28978,1,100,SO61864,1,24.99
529,20220710,20220722,20220717,28978,1,100,SO61864,1,3.99
217,20220710,20220722,20220717,28978,1,100,SO61864,1,34.99
530,20220710,20220722,20220717,28282,1,100,SO61865,1,4.99
529,20220710,20220722,20220717,11505,1,19,SO61866,1,3.99
539,20220710,20220722,20220717,11505,1,19,SO61866,1,24.99
217,20220710,20220722,20220717,11505,1,19,SO61866,1,34.99
538,20220710,20220722,20220717,27461,1,100,SO61867,1,21.49
529,20220710,20220722,20220717,27461,1,100,SO61867,1,3.99
222,20220710,20220722,20220717,27461,1,100,SO61867,1,34.99
234,20220710,20220722,20220717,27461,1,100,SO61867,1,49.99
540,20220710,20220722,20220717,24826,1,100,SO61868,1,32.6
529,20220710,20220722,20220717,24826,1,100,SO61868,1,3.99
217,20220710,20220722,20220717,24826,1,100,SO61868,1,34.99
465,20220710,20220722,20220717,24826,1,100,SO61868,1,24.49
540,20220710,20220722,20220717,24774,1,100,SO61869,1,32.6
535,20220710,20220722,20220717,26275,1,100,SO61870,1,24.99
480,20220710,20220722,20220717,26275,1,100,SO61870,1,2.29
528,20220710,20220722,20220717,23692,1,100,SO61871,1,4.99
536,20220710,20220722,20220717,23692,1,100,SO61871,1,29.99
484,20220710,20220722,20220717,23692,1,100,SO61871,1,7.95
528,20220710,20220722,20220717,22087,1,100,SO61872,1,4.99
536,20220710,20220722,20220717,22087,1,100,SO61872,1,29.99
222,20220710,20220722,20220717,22087,1,100,SO61872,1,34.99
465,20220710,20220722,20220717,22087,1,100,SO61872,1,24.49
478,20220710,20220722,20220717,17374,1,19,SO61873,1,9.99
477,20220710,20220722,20220717,17374,1,19,SO61873,1,4.99
487,20220710,20220722,20220717,17374,1,19,SO61873,1,54.99
484,20220710,20220722,20220717,17374,1,19,SO61873,1,7.95
536,20220710,20220722,20220717,23786,1,100,SO61874,1,29.99
481,20220710,20220722,20220717,23786,1,100,SO61874,1,8.99
477,20220710,20220722,20220717,23261,1,100,SO61875,1,4.99
478,20220710,20220722,20220717,23261,1,100,SO61875,1,9.99
487,20220710,20220722,20220717,23261,1,100,SO61875,1,54.99
484,20220710,20220722,20220717,23261,1,100,SO61875,1,7.95
478,20220710,20220722,20220717,21814,1,100,SO61876,1,9.99
477,20220710,20220722,20220717,21814,1,100,SO61876,1,4.99
478,20220710,20220722,20220717,20449,1,100,SO61877,1,9.99
475,20220710,20220722,20220717,18814,1,100,SO61878,1,69.99
476,20220710,20220722,20220717,14455,1,19,SO61879,1,69.99
237,20220710,20220722,20220717,14455,1,19,SO61879,1,49.99
474,20220710,20220722,20220717,19246,1,100,SO61880,1,69.99
476,20220710,20220722,20220717,18673,1,100,SO61881,1,69.99
228,20220710,20220722,20220717,18673,1,100,SO61881,1,49.99
225,20220710,20220722,20220717,18673,1,100,SO61881,1,8.99
485,20220710,20220722,20220717,14352,1,100,SO61882,1,21.98
471,20220710,20220722,20220717,14352,1,100,SO61882,1,63.5
485,20220710,20220722,20220717,21447,1,19,SO61883,1,21.98
475,20220710,20220722,20220717,15115,1,100,SO61884,1,69.99
467,20220710,20220722,20220717,15115,2,100,SO61884,1,24.49
485,20220710,20220722,20220717,16198,1,98,SO61885,1,21.98
473,20220710,20220722,20220717,16198,1,98,SO61885,1,63.5
528,20220710,20220722,20220717,13773,1,100,SO61886,1,4.99
537,20220710,20220722,20220717,13773,1,100,SO61886,1,35
480,20220710,20220722,20220717,13773,1,100,SO61886,1,2.29
536,20220710,20220722,20220717,20595,1,100,SO61887,1,29.99
528,20220710,20220722,20220717,20595,1,100,SO61887,1,4.99
214,20220710,20220722,20220717,20595,1,100,SO61887,1,34.99
529,20220710,20220722,20220717,25689,1,98,SO61888,1,3.99
480,20220710,20220722,20220717,25689,1,98,SO61888,1,2.29
465,20220710,20220722,20220717,24851,1,98,SO61889,1,24.49
477,20220710,20220722,20220717,24851,1,98,SO61889,1,4.99
538,20220710,20220722,20220717,26912,1,100,SO61890,1,21.49
529,20220710,20220722,20220717,26912,1,100,SO61890,1,3.99
480,20220710,20220722,20220717,26912,1,100,SO61890,1,2.29
477,20220710,20220722,20220717,24568,1,98,SO61891,1,4.99
225,20220710,20220722,20220717,24568,1,98,SO61891,1,8.99
530,20220710,20220722,20220717,29417,1,100,SO61892,1,4.99
541,20220710,20220722,20220717,29417,1,100,SO61892,1,28.99
480,20220710,20220722,20220717,29417,2,100,SO61892,1,2.29
486,20220710,20220722,20220717,29417,1,100,SO61892,1,159
530,20220710,20220722,20220717,16579,1,98,SO61893,1,4.99
479,20220710,20220722,20220717,16579,1,98,SO61893,1,8.99
477,20220710,20220722,20220717,16579,1,98,SO61893,1,4.99
225,20220710,20220722,20220717,16579,1,98,SO61893,1,8.99
537,20220710,20220722,20220717,12111,1,100,SO61894,1,35
528,20220710,20220722,20220717,12111,1,100,SO61894,1,4.99
214,20220710,20220722,20220717,12111,1,100,SO61894,1,34.99
537,20220710,20220722,20220717,11869,1,19,SO61895,1,35
480,20220710,20220722,20220717,11869,1,19,SO61895,1,2.29
537,20220710,20220722,20220717,11852,1,100,SO61896,1,35
528,20220710,20220722,20220717,11852,1,100,SO61896,1,4.99
222,20220710,20220722,20220717,11852,1,100,SO61896,1,34.99
537,20220710,20220722,20220717,14341,1,19,SO61897,1,35
528,20220710,20220722,20220717,14341,1,19,SO61897,1,4.99
485,20220710,20220722,20220717,14341,1,19,SO61897,1,21.98
237,20220710,20220722,20220717,14341,2,19,SO61897,1,49.99
485,20220710,20220722,20220717,15864,1,19,SO61898,1,21.98
478,20220710,20220722,20220717,12719,1,100,SO61899,1,9.99
477,20220710,20220722,20220717,12719,1,100,SO61899,1,4.99
222,20220710,20220722,20220717,11602,1,100,SO61900,1,34.99
588,20220710,20220722,20220717,14636,2,100,SO61901,1,769.49
475,20220710,20220722,20220717,14636,1,100,SO61901,1,69.99
357,20220710,20220722,20220717,15876,1,19,SO61902,1,2319.99
485,20220710,20220722,20220717,15876,1,19,SO61902,1,21.98
481,20220710,20220722,20220717,15876,1,19,SO61902,1,8.99
357,20220710,20220722,20220717,14470,2,100,SO61903,1,2319.99
528,20220710,20220722,20220717,14470,1,100,SO61903,1,4.99
537,20220710,20220722,20220717,14470,1,100,SO61903,1,35
485,20220710,20220722,20220717,14470,1,100,SO61903,1,21.98
355,20220710,20220722,20220717,14447,1,100,SO61904,1,2319.99
478,20220710,20220722,20220717,14447,1,100,SO61904,1,9.99
477,20220710,20220722,20220717,14447,1,100,SO61904,1,4.99
234,20220710,20220722,20220717,14447,1,100,SO61904,1,49.99
574,20220710,20220722,20220717,13591,1,98,SO61905,1,2384.07
477,20220710,20220722,20220717,13591,1,98,SO61905,1,4.99
479,20220710,20220722,20220717,13591,1,98,SO61905,1,8.99
214,20220710,20220722,20220717,13591,1,98,SO61905,1,34.99
225,20220710,20220722,20220717,13591,1,98,SO61905,1,8.99
582,20220710,20220722,20220717,23425,1,6,SO61906,1,1700.99
477,20220710,20220722,20220717,23425,1,6,SO61906,1,4.99
479,20220710,20220722,20220717,23425,1,6,SO61906,1,8.99
487,20220710,20220722,20220717,23425,1,6,SO61906,1,54.99
380,20220710,20220722,20220717,20450,1,6,SO61907,1,2443.35
372,20220710,20220722,20220717,17353,1,6,SO61908,1,2443.35
479,20220710,20220722,20220717,17353,1,6,SO61908,1,8.99
477,20220710,20220722,20220717,17353,1,6,SO61908,1,4.99
599,20220710,20220722,20220717,12248,1,6,SO61909,1,539.99
595,20220710,20220722,20220717,12250,1,6,SO61910,1,564.99
361,20220710,20220722,20220717,13618,1,6,SO61911,1,2294.99
357,20220710,20220722,20220717,13629,1,6,SO61912,1,2319.99
485,20220710,20220722,20220717,13629,1,6,SO61912,1,21.98
214,20220710,20220722,20220717,13629,1,6,SO61912,1,34.99
228,20220710,20220722,20220717,13629,1,6,SO61912,1,49.99
357,20220710,20220722,20220717,11991,2,6,SO61913,1,2319.99
562,20220710,20220722,20220717,26056,1,100,SO61914,1,2384.07
488,20220710,20220722,20220717,26056,1,100,SO61914,1,53.99
562,20220710,20220722,20220717,24654,1,100,SO61915,1,2384.07
541,20220710,20220722,20220717,24654,1,100,SO61915,1,28.99
530,20220710,20220722,20220717,24654,1,100,SO61915,1,4.99
214,20220710,20220722,20220717,24654,1,100,SO61915,1,34.99
382,20220710,20220722,20220717,20525,1,100,SO61916,1,1120.49
214,20220710,20220722,20220717,20525,1,100,SO61916,1,34.99
388,20220710,20220722,20220717,21333,1,100,SO61917,1,1120.49
491,20220710,20220722,20220717,21333,1,100,SO61917,1,53.99
582,20220710,20220722,20220717,17116,1,19,SO61918,1,1700.99
477,20220710,20220722,20220717,17116,1,19,SO61918,1,4.99
479,20220710,20220722,20220717,17116,1,19,SO61918,1,8.99
231,20220710,20220722,20220717,17116,1,19,SO61918,1,49.99
585,20220710,20220722,20220717,29086,1,6,SO61919,1,742.35
225,20220710,20220722,20220717,29086,1,6,SO61919,1,8.99
490,20220710,20220722,20220717,29086,1,6,SO61919,1,53.99
576,20220710,20220722,20220717,11766,1,6,SO61920,1,2384.07
479,20220710,20220722,20220717,11766,1,6,SO61920,1,8.99
477,20220710,20220722,20220717,11766,1,6,SO61920,1,4.99
490,20220710,20220722,20220717,11766,1,6,SO61920,1,53.99
225,20220710,20220722,20220717,11766,1,6,SO61920,1,8.99
605,20220710,20220722,20220717,23320,1,6,SO61921,1,539.99
481,20220710,20220722,20220717,23320,1,6,SO61921,1,8.99
485,20220711,20220723,20220718,19098,1,6,SO61922,1,21.98
217,20220711,20220723,20220718,19098,1,6,SO61922,1,34.99
225,20220711,20220723,20220718,19098,1,6,SO61922,1,8.99
490,20220711,20220723,20220718,19098,1,6,SO61922,1,53.99
485,20220711,20220723,20220718,18270,1,6,SO61923,1,21.98
473,20220711,20220723,20220718,18270,1,6,SO61923,1,63.5
528,20220711,20220723,20220718,25233,1,6,SO61924,1,4.99
480,20220711,20220723,20220718,25233,2,6,SO61924,1,2.29
588,20220711,20220723,20220718,19324,1,100,SO61925,1,769.49
228,20220711,20220723,20220718,19324,1,100,SO61925,1,49.99
489,20220711,20220723,20220718,11253,1,19,SO61926,1,53.99
480,20220711,20220723,20220718,11253,1,19,SO61927,1,2.29
489,20220711,20220723,20220718,11502,1,19,SO61928,1,53.99
529,20220711,20220723,20220718,11181,1,100,SO61929,1,3.99
